pair,entry_time,exit_time,days,entry_z,gross_pct,net_pct,exit_reason
BNBUSDT/ETHUSDT,2026-01-25 00:00:00+00:00,2026-02-01 00:00:00+00:00,7,2.22,-3.968,-4.328,spread_blowout
BTCUSDT/LINKUSDT,2026-01-25 00:00:00+00:00,2026-02-05 00:00:00+00:00,11,2.0,6.206,5.846,converged
BNBUSDT/LINKUSDT,2026-01-26 00:00:00+00:00,2026-02-04 00:00:00+00:00,9,2.22,6.931,6.571,converged
AVAXUSDT/WLDUSDT,2026-01-28 00:00:00+00:00,2026-02-10 00:00:00+00:00,13,-3.9,-1.244,-1.604,spread_blowout
BNBUSDT/BTCUSDT,2026-01-29 00:00:00+00:00,2026-01-31 00:00:00+00:00,2,2.14,4.352,3.992,converged
LINKUSDT/SOLUSDT,2026-01-30 00:00:00+00:00,2026-02-10 00:00:00+00:00,11,-2.79,8.317,7.957,converged
ETHUSDT/SUIUSDT,2026-01-31 00:00:00+00:00,2026-02-01 00:00:00+00:00,1,-2.97,-5.554,-5.914,spread_blowout
DOGEUSDT/WLDUSDT,2026-01-31 00:00:00+00:00,2026-02-05 00:00:00+00:00,5,-2.52,-3.901,-4.261,spread_blowout
BTCUSDT/ETHUSDT,2026-02-01 00:00:00+00:00,2026-03-03 00:00:00+00:00,30,3.54,0.984,0.624,time_stop
AVAXUSDT/LINKUSDT,2026-02-01 00:00:00+00:00,2026-03-03 00:00:00+00:00,30,2.71,-0.684,-1.044,time_stop
SOLUSDT/SUIUSDT,2026-02-01 00:00:00+00:00,2026-02-04 00:00:00+00:00,3,-2.09,-8.06,-8.42,spread_blowout
ADAUSDT/LINKUSDT,2026-02-01 00:00:00+00:00,2026-02-05 00:00:00+00:00,4,2.91,-12.481,-12.841,spread_blowout
ETHUSDT/SUIUSDT,2026-02-02 00:00:00+00:00,2026-02-03 00:00:00+00:00,1,-3.72,-3.364,-3.724,spread_blowout
LINKUSDT/SUIUSDT,2026-02-02 00:00:00+00:00,2026-03-04 00:00:00+00:00,30,-2.38,6.608,6.248,time_stop
1000SHIBUSDT/XRPUSDT,2026-02-02 00:00:00+00:00,2026-02-05 00:00:00+00:00,3,2.04,-10.125,-10.485,spread_blowout
1000SATSUSDT/BTCUSDT,2026-02-03 00:00:00+00:00,2026-02-05 00:00:00+00:00,2,2.84,-15.958,-16.318,spread_blowout
1000SATSUSDT/AVAXUSDT,2026-02-03 00:00:00+00:00,2026-02-19 00:00:00+00:00,16,2.33,10.361,10.001,converged
BTCUSDT/SUIUSDT,2026-02-03 00:00:00+00:00,2026-02-05 00:00:00+00:00,2,-2.0,-9.429,-9.789,spread_blowout
ETHUSDT/SOLUSDT,2026-02-03 00:00:00+00:00,2026-03-05 00:00:00+00:00,30,-2.15,0.119,-0.241,time_stop
ETHUSDT/LINKUSDT,2026-02-03 00:00:00+00:00,2026-02-05 00:00:00+00:00,2,-2.58,-6.542,-6.902,spread_blowout
SOLUSDT/XRPUSDT,2026-02-03 00:00:00+00:00,2026-02-11 00:00:00+00:00,8,-2.17,-7.736,-8.096,spread_blowout
1000SHIBUSDT/SOLUSDT,2026-02-03 00:00:00+00:00,2026-02-04 00:00:00+00:00,1,2.77,-4.937,-5.297,spread_blowout
AVAXUSDT/SOLUSDT,2026-02-04 00:00:00+00:00,2026-02-05 00:00:00+00:00,1,3.64,-5.138,-5.498,spread_blowout
DOGEUSDT/SOLUSDT,2026-02-04 00:00:00+00:00,2026-02-11 00:00:00+00:00,7,3.07,-4.901,-5.261,spread_blowout
BNBUSDT/BTCUSDT,2026-02-04 00:00:00+00:00,2026-02-05 00:00:00+00:00,1,-3.61,-0.758,-1.118,spread_blowout
WLDUSDT/XRPUSDT,2026-02-04 00:00:00+00:00,2026-02-05 00:00:00+00:00,1,2.56,-20.473,-20.833,spread_blowout
DOGEUSDT/XRPUSDT,2026-02-04 00:00:00+00:00,2026-02-05 00:00:00+00:00,1,2.36,-11.648,-12.008,spread_blowout
AVAXUSDT/COTIUSDT,2026-02-05 00:00:00+00:00,2026-03-07 00:00:00+00:00,30,-2.93,6.564,6.204,time_stop
BNBUSDT/ETHUSDT,2026-02-05 00:00:00+00:00,2026-02-07 00:00:00+00:00,2,-3.19,-2.066,-2.426,spread_blowout
DOGEUSDT/ONDOUSDT,2026-02-05 00:00:00+00:00,2026-03-07 00:00:00+00:00,30,-2.46,-3.878,-4.238,time_stop
1000SHIBUSDT/SOLUSDT,2026-02-05 00:00:00+00:00,2026-02-12 00:00:00+00:00,7,2.76,-7.125,-7.485,spread_blowout
1000SHIBUSDT/WLDUSDT,2026-02-05 00:00:00+00:00,2026-02-14 00:00:00+00:00,9,-2.43,10.753,10.393,converged
AVAXUSDT/BTCUSDT,2026-02-05 00:00:00+00:00,2026-03-07 00:00:00+00:00,30,3.83,5.663,5.303,time_stop
BTCUSDT/SOLUSDT,2026-02-05 00:00:00+00:00,2026-02-06 00:00:00+00:00,1,-2.37,4.866,4.506,converged
AVAXUSDT/ONDOUSDT,2026-02-05 00:00:00+00:00,2026-03-07 00:00:00+00:00,30,-2.41,1.418,1.058,time_stop
1000SATSUSDT/SOLUSDT,2026-02-05 00:00:00+00:00,2026-02-11 00:00:00+00:00,6,3.68,-2.09,-2.45,spread_blowout
DOGEUSDT/WLDUSDT,2026-02-06 00:00:00+00:00,2026-02-27 00:00:00+00:00,21,-3.16,-2.414,-2.774,spread_blowout
BNBUSDT/SOLUSDT,2026-02-06 00:00:00+00:00,2026-02-14 00:00:00+00:00,8,-2.32,-4.144,-4.504,spread_blowout
BNBUSDT/BTCUSDT,2026-02-06 00:00:00+00:00,2026-02-08 00:00:00+00:00,2,-3.69,-2.301,-2.661,spread_blowout
BNBUSDT/LINKUSDT,2026-02-06 00:00:00+00:00,2026-02-09 00:00:00+00:00,3,-3.14,-2.894,-3.254,spread_blowout
AVAXUSDT/SOLUSDT,2026-02-06 00:00:00+00:00,2026-02-12 00:00:00+00:00,6,2.38,-8.452,-8.812,spread_blowout
BTCUSDT/SUIUSDT,2026-02-06 00:00:00+00:00,2026-03-04 00:00:00+00:00,26,-2.12,5.52,5.16,converged
SOLUSDT/SUIUSDT,2026-02-06 00:00:00+00:00,2026-02-12 00:00:00+00:00,6,-2.9,-4.34,-4.7,spread_blowout
ETHUSDT/SUIUSDT,2026-02-06 00:00:00+00:00,2026-03-08 00:00:00+00:00,30,-2.73,2.628,2.268,time_stop
BNBUSDT/SUIUSDT,2026-02-07 00:00:00+00:00,2026-02-10 00:00:00+00:00,3,-3.8,-0.945,-1.305,spread_blowout
WLDUSDT/XRPUSDT,2026-02-07 00:00:00+00:00,2026-03-09 00:00:00+00:00,30,2.01,2.775,2.415,time_stop
BNBUSDT/ETHUSDT,2026-02-08 00:00:00+00:00,2026-02-13 00:00:00+00:00,5,-3.24,-1.974,-2.334,spread_blowout
BNBUSDT/BTCUSDT,2026-02-09 00:00:00+00:00,2026-03-11 00:00:00+00:00,30,-3.13,2.318,1.958,time_stop
BNBUSDT/LINKUSDT,2026-02-10 00:00:00+00:00,2026-03-12 00:00:00+00:00,30,-2.55,1.592,1.232,time_stop
BNBUSDT/SUIUSDT,2026-02-11 00:00:00+00:00,2026-03-13 00:00:00+00:00,30,-2.1,1.806,1.446,time_stop
BNBUSDT/XRPUSDT,2026-02-11 00:00:00+00:00,2026-03-13 00:00:00+00:00,30,-2.43,6.068,5.708,time_stop
LINKUSDT/SOLUSDT,2026-02-12 00:00:00+00:00,2026-03-14 00:00:00+00:00,30,2.16,2.537,2.177,time_stop
SOLUSDT/XRPUSDT,2026-02-12 00:00:00+00:00,2026-03-03 00:00:00+00:00,19,-2.41,10.579,10.219,converged
UNIUSDT/ZECUSDT,2026-02-13 00:00:00+00:00,2026-02-25 00:00:00+00:00,12,-2.02,23.955,23.595,converged
COTIUSDT/ONDOUSDT,2026-02-14 00:00:00+00:00,2026-03-16 00:00:00+00:00,30,-3.24,7.442,7.082,time_stop
AVAXUSDT/DOGEUSDT,2026-02-14 00:00:00+00:00,2026-02-26 00:00:00+00:00,12,-3.5,10.837,10.477,converged
1000SHIBUSDT/SOLUSDT,2026-02-14 00:00:00+00:00,2026-02-26 00:00:00+00:00,12,3.15,14.704,14.344,converged
DOGEUSDT/XRPUSDT,2026-02-14 00:00:00+00:00,2026-03-03 00:00:00+00:00,17,2.85,10.232,9.872,converged
1000SHIBUSDT/SUIUSDT,2026-02-14 00:00:00+00:00,2026-02-26 00:00:00+00:00,12,2.52,10.872,10.512,converged
DOGEUSDT/SOLUSDT,2026-02-14 00:00:00+00:00,2026-03-01 00:00:00+00:00,15,2.91,14.35,13.99,converged
1000SHIBUSDT/XRPUSDT,2026-02-14 00:00:00+00:00,2026-02-26 00:00:00+00:00,12,2.97,10.346,9.986,converged
DOGEUSDT/LINKUSDT,2026-02-14 00:00:00+00:00,2026-02-26 00:00:00+00:00,12,2.44,13.616,13.256,converged
1000SHIBUSDT/LINKUSDT,2026-02-14 00:00:00+00:00,2026-02-25 00:00:00+00:00,11,2.6,13.463,13.103,converged
1000SHIBUSDT/AVAXUSDT,2026-02-14 00:00:00+00:00,2026-02-25 00:00:00+00:00,11,2.6,11.435,11.075,converged
ADAUSDT/DOGEUSDT,2026-02-14 00:00:00+00:00,2026-02-16 00:00:00+00:00,2,-2.01,7.094,6.734,converged
COTIUSDT/DOGEUSDT,2026-02-14 00:00:00+00:00,2026-02-23 00:00:00+00:00,9,-2.53,24.495,24.135,converged
ETHUSDT/XRPUSDT,2026-02-15 00:00:00+00:00,2026-03-12 00:00:00+00:00,25,-2.15,11.675,11.315,converged
BNBUSDT/SOLUSDT,2026-02-15 00:00:00+00:00,2026-03-17 00:00:00+00:00,30,-2.25,1.66,1.3,time_stop
1000SATSUSDT/1000SHIBUSDT,2026-02-15 00:00:00+00:00,2026-03-01 00:00:00+00:00,14,-2.02,15.59,15.23,converged
BTCUSDT/XRPUSDT,2026-02-17 00:00:00+00:00,2026-03-04 00:00:00+00:00,15,-2.18,9.412,9.052,converged
BTCUSDT/SOLUSDT,2026-02-25 00:00:00+00:00,2026-03-04 00:00:00+00:00,7,-2.35,4.709,4.349,converged
BTCUSDT/LINKUSDT,2026-02-25 00:00:00+00:00,2026-03-04 00:00:00+00:00,7,-2.19,6.118,5.758,converged
BTCUSDT/UNIUSDT,2026-02-25 00:00:00+00:00,2026-03-27 00:00:00+00:00,30,-2.47,7.278,6.918,time_stop
COTIUSDT/UNIUSDT,2026-02-25 00:00:00+00:00,2026-03-18 00:00:00+00:00,21,-2.43,25.777,25.417,converged
1000SATSUSDT/ADAUSDT,2026-02-25 00:00:00+00:00,2026-03-03 00:00:00+00:00,6,-2.08,12.106,11.746,converged
ADAUSDT/XRPUSDT,2026-02-25 00:00:00+00:00,2026-03-06 00:00:00+00:00,9,2.07,8.464,8.104,converged
1000SHIBUSDT/ADAUSDT,2026-02-26 00:00:00+00:00,2026-03-23 00:00:00+00:00,25,-2.14,9.062,8.702,converged
1000SHIBUSDT/WLDUSDT,2026-02-27 00:00:00+00:00,2026-03-02 00:00:00+00:00,3,-2.1,-7.881,-8.241,spread_blowout
ADAUSDT/DOGEUSDT,2026-02-27 00:00:00+00:00,2026-03-04 00:00:00+00:00,5,2.05,6.682,6.322,converged
DOGEUSDT/WLDUSDT,2026-02-28 00:00:00+00:00,2026-03-10 00:00:00+00:00,10,-2.1,10.577,10.217,converged
1000SHIBUSDT/LINKUSDT,2026-03-01 00:00:00+00:00,2026-03-31 00:00:00+00:00,30,-2.23,6.441,6.081,time_stop
1000SHIBUSDT/SOLUSDT,2026-03-01 00:00:00+00:00,2026-03-31 00:00:00+00:00,30,-2.05,7.581,7.221,time_stop
1000SHIBUSDT/AVAXUSDT,2026-03-01 00:00:00+00:00,2026-03-31 00:00:00+00:00,30,-2.67,8.279,7.919,time_stop
1000SHIBUSDT/AAVEUSDT,2026-03-02 00:00:00+00:00,2026-03-23 00:00:00+00:00,21,-2.84,17.178,16.818,converged
DOGEUSDT/UNIUSDT,2026-03-02 00:00:00+00:00,2026-04-01 00:00:00+00:00,30,-2.02,5.266,4.906,time_stop
1000SHIBUSDT/SUIUSDT,2026-03-02 00:00:00+00:00,2026-03-24 00:00:00+00:00,22,-2.48,10.185,9.825,converged
1000SHIBUSDT/DOGEUSDT,2026-03-02 00:00:00+00:00,2026-03-21 00:00:00+00:00,19,-2.38,8.162,7.802,converged
1000SHIBUSDT/ETHUSDT,2026-03-02 00:00:00+00:00,2026-04-01 00:00:00+00:00,30,-2.2,5.285,4.925,time_stop
1000SHIBUSDT/XRPUSDT,2026-03-02 00:00:00+00:00,2026-03-24 00:00:00+00:00,22,-2.61,10.397,10.037,converged
1000SHIBUSDT/BTCUSDT,2026-03-02 00:00:00+00:00,2026-04-01 00:00:00+00:00,30,-2.24,9.731,9.371,time_stop
1000SHIBUSDT/ONDOUSDT,2026-03-02 00:00:00+00:00,2026-04-01 00:00:00+00:00,30,-2.15,6.095,5.735,time_stop
1000SHIBUSDT/BNBUSDT,2026-03-02 00:00:00+00:00,2026-04-01 00:00:00+00:00,30,-2.1,12.049,11.689,converged
DOGEUSDT/LINKUSDT,2026-03-03 00:00:00+00:00,2026-04-02 00:00:00+00:00,30,-2.35,2.209,1.849,time_stop
1000SHIBUSDT/WLDUSDT,2026-03-03 00:00:00+00:00,2026-03-12 00:00:00+00:00,9,-2.86,14.626,14.266,converged
DOGEUSDT/SOLUSDT,2026-03-03 00:00:00+00:00,2026-04-02 00:00:00+00:00,30,-2.11,7.815,7.455,time_stop
AVAXUSDT/DOGEUSDT,2026-03-03 00:00:00+00:00,2026-04-02 00:00:00+00:00,30,2.99,5.328,4.968,time_stop
ADAUSDT/WLDUSDT,2026-03-04 00:00:00+00:00,2026-03-10 00:00:00+00:00,6,-2.05,10.739,10.379,converged
UNIUSDT/ZECUSDT,2026-03-06 00:00:00+00:00,2026-03-31 00:00:00+00:00,25,2.11,20.286,19.926,converged
ADAUSDT/AVAXUSDT,2026-03-09 00:00:00+00:00,2026-04-08 00:00:00+00:00,30,-2.32,0.393,0.033,time_stop
ADAUSDT/LINKUSDT,2026-03-09 00:00:00+00:00,2026-04-08 00:00:00+00:00,30,-2.23,-1.659,-2.019,time_stop
AVAXUSDT/XRPUSDT,2026-03-10 00:00:00+00:00,2026-04-09 00:00:00+00:00,30,2.04,-1.472,-1.832,time_stop
AVAXUSDT/WLDUSDT,2026-03-10 00:00:00+00:00,2026-03-19 00:00:00+00:00,9,2.67,-7.099,-7.459,spread_blowout
1000SATSUSDT/SOLUSDT,2026-03-12 00:00:00+00:00,2026-03-15 00:00:00+00:00,3,3.11,14.007,13.647,converged
1000SATSUSDT/WLDUSDT,2026-03-12 00:00:00+00:00,2026-03-27 00:00:00+00:00,15,3.23,-15.888,-16.248,spread_blowout
1000SATSUSDT/LINKUSDT,2026-03-12 00:00:00+00:00,2026-03-15 00:00:00+00:00,3,2.67,13.337,12.977,converged
1000SATSUSDT/COTIUSDT,2026-03-12 00:00:00+00:00,2026-03-17 00:00:00+00:00,5,2.16,14.307,13.947,converged
1000SATSUSDT/BTCUSDT,2026-03-12 00:00:00+00:00,2026-03-15 00:00:00+00:00,3,2.48,13.04,12.68,converged
1000SATSUSDT/BNBUSDT,2026-03-12 00:00:00+00:00,2026-03-15 00:00:00+00:00,3,2.19,12.306,11.946,converged
SUIUSDT/XRPUSDT,2026-03-12 00:00:00+00:00,2026-03-16 00:00:00+00:00,4,2.19,8.332,7.972,converged
1000SATSUSDT/SUIUSDT,2026-03-12 00:00:00+00:00,2026-03-18 00:00:00+00:00,6,3.26,13.597,13.237,converged
1000SATSUSDT/ETHUSDT,2026-03-12 00:00:00+00:00,2026-03-15 00:00:00+00:00,3,2.72,13.086,12.726,converged
1000SATSUSDT/XRPUSDT,2026-03-12 00:00:00+00:00,2026-03-18 00:00:00+00:00,6,3.74,19.84,19.48,converged
1000SATSUSDT/AVAXUSDT,2026-03-12 00:00:00+00:00,2026-03-15 00:00:00+00:00,3,2.01,11.602,11.242,converged
1000SATSUSDT/AAVEUSDT,2026-03-12 00:00:00+00:00,2026-03-18 00:00:00+00:00,6,2.25,16.826,16.466,converged
1000SATSUSDT/1000SHIBUSDT,2026-03-12 00:00:00+00:00,2026-03-20 00:00:00+00:00,8,2.44,16.316,15.956,converged
1000SATSUSDT/ADAUSDT,2026-03-12 00:00:00+00:00,2026-03-18 00:00:00+00:00,6,3.49,18.149,17.789,converged
1000SATSUSDT/DOGEUSDT,2026-03-12 00:00:00+00:00,2026-03-21 00:00:00+00:00,9,3.34,16.947,16.587,converged
BNBUSDT/ETHUSDT,2026-03-16 00:00:00+00:00,2026-04-07 00:00:00+00:00,22,-2.27,-5.11,-5.47,spread_blowout
SUIUSDT/WLDUSDT,2026-03-19 00:00:00+00:00,2026-03-26 00:00:00+00:00,7,2.53,-14.581,-14.941,spread_blowout
ADAUSDT/WLDUSDT,2026-03-19 00:00:00+00:00,2026-03-26 00:00:00+00:00,7,2.9,-6.805,-7.165,spread_blowout
ETHUSDT/WLDUSDT,2026-03-19 00:00:00+00:00,2026-03-27 00:00:00+00:00,8,2.51,-25.068,-25.428,spread_blowout
LINKUSDT/WLDUSDT,2026-03-19 00:00:00+00:00,2026-03-26 00:00:00+00:00,7,2.61,-11.252,-11.612,spread_blowout
SOLUSDT/WLDUSDT,2026-03-19 00:00:00+00:00,2026-03-26 00:00:00+00:00,7,2.44,-11.884,-12.244,spread_blowout
ONDOUSDT/WLDUSDT,2026-03-19 00:00:00+00:00,2026-03-26 00:00:00+00:00,7,2.7,-18.231,-18.591,spread_blowout
COTIUSDT/WLDUSDT,2026-03-19 00:00:00+00:00,2026-03-26 00:00:00+00:00,7,2.67,-15.202,-15.562,spread_blowout
WLDUSDT/XRPUSDT,2026-03-19 00:00:00+00:00,2026-03-22 00:00:00+00:00,3,-3.42,-2.908,-3.268,spread_blowout
DOGEUSDT/WLDUSDT,2026-03-19 00:00:00+00:00,2026-03-26 00:00:00+00:00,7,2.57,-10.235,-10.595,spread_blowout
BTCUSDT/WLDUSDT,2026-03-20 00:00:00+00:00,2026-03-27 00:00:00+00:00,7,2.35,-12.518,-12.878,spread_blowout
1000SHIBUSDT/WLDUSDT,2026-03-20 00:00:00+00:00,2026-03-27 00:00:00+00:00,7,2.33,-18.375,-18.735,spread_blowout
AAVEUSDT/WLDUSDT,2026-03-20 00:00:00+00:00,2026-03-27 00:00:00+00:00,7,2.04,-12.108,-12.468,spread_blowout
AVAXUSDT/WLDUSDT,2026-03-20 00:00:00+00:00,2026-03-26 00:00:00+00:00,6,3.4,-4.227,-4.587,spread_blowout
ADAUSDT/ETHUSDT,2026-03-22 00:00:00+00:00,2026-04-11 00:00:00+00:00,20,-2.02,-8.809,-9.169,spread_blowout
ADAUSDT/XRPUSDT,2026-03-22 00:00:00+00:00,2026-04-21 00:00:00+00:00,30,-2.06,-3.573,-3.933,time_stop
ADAUSDT/SOLUSDT,2026-03-22 00:00:00+00:00,2026-04-21 00:00:00+00:00,30,-2.04,-0.146,-0.506,time_stop
AAVEUSDT/SOLUSDT,2026-03-23 00:00:00+00:00,2026-04-07 00:00:00+00:00,15,-2.07,-8.854,-9.214,spread_blowout
WLDUSDT/XRPUSDT,2026-03-23 00:00:00+00:00,2026-03-27 00:00:00+00:00,4,-2.57,-18.988,-19.348,spread_blowout
AAVEUSDT/ONDOUSDT,2026-03-26 00:00:00+00:00,2026-03-28 00:00:00+00:00,2,-2.57,-8.082,-8.442,spread_blowout
DOGEUSDT/ONDOUSDT,2026-03-26 00:00:00+00:00,2026-04-12 00:00:00+00:00,17,-2.16,7.601,7.241,converged
ADAUSDT/ONDOUSDT,2026-03-26 00:00:00+00:00,2026-03-31 00:00:00+00:00,5,-2.75,-6.402,-6.762,spread_blowout
AAVEUSDT/COTIUSDT,2026-03-26 00:00:00+00:00,2026-04-02 00:00:00+00:00,7,-2.2,-12.324,-12.684,spread_blowout
1000PEPEUSDT/WLDUSDT,2026-03-26 00:00:00+00:00,2026-04-05 00:00:00+00:00,10,2.06,-19.704,-20.064,spread_blowout
AAVEUSDT/LINKUSDT,2026-03-26 00:00:00+00:00,2026-04-04 00:00:00+00:00,9,-2.09,-8.448,-8.808,spread_blowout
AAVEUSDT/AVAXUSDT,2026-03-27 00:00:00+00:00,2026-04-09 00:00:00+00:00,13,-2.07,-14.616,-14.976,spread_blowout
AAVEUSDT/BTCUSDT,2026-03-27 00:00:00+00:00,2026-04-06 00:00:00+00:00,10,-2.06,-10.469,-10.829,spread_blowout
AAVEUSDT/DOGEUSDT,2026-03-27 00:00:00+00:00,2026-04-02 00:00:00+00:00,6,-2.67,-4.84,-5.2,spread_blowout
1000SHIBUSDT/AAVEUSDT,2026-03-27 00:00:00+00:00,2026-04-03 00:00:00+00:00,7,2.37,-7.188,-7.548,spread_blowout
ONDOUSDT/XRPUSDT,2026-03-27 00:00:00+00:00,2026-04-17 00:00:00+00:00,21,2.3,10.987,10.627,converged
AVAXUSDT/ONDOUSDT,2026-03-27 00:00:00+00:00,2026-04-09 00:00:00+00:00,13,-2.33,11.278,10.918,converged
ADAUSDT/COTIUSDT,2026-03-27 00:00:00+00:00,2026-04-12 00:00:00+00:00,16,-2.1,-9.101,-9.461,spread_blowout
AAVEUSDT/BNBUSDT,2026-03-27 00:00:00+00:00,2026-04-16 00:00:00+00:00,20,-2.15,12.21,11.85,converged
AAVEUSDT/ETHUSDT,2026-03-27 00:00:00+00:00,2026-04-02 00:00:00+00:00,6,-2.63,-7.127,-7.487,spread_blowout
LINKUSDT/WLDUSDT,2026-03-27 00:00:00+00:00,2026-04-05 00:00:00+00:00,9,3.87,-3.05,-3.41,spread_blowout
AAVEUSDT/SUIUSDT,2026-03-27 00:00:00+00:00,2026-04-07 00:00:00+00:00,11,-2.47,-8.508,-8.868,spread_blowout
AAVEUSDT/XRPUSDT,2026-03-27 00:00:00+00:00,2026-04-06 00:00:00+00:00,10,-2.49,-5.606,-5.966,spread_blowout
AVAXUSDT/WLDUSDT,2026-03-27 00:00:00+00:00,2026-04-05 00:00:00+00:00,9,3.75,-3.239,-3.599,spread_blowout
WLDUSDT/XRPUSDT,2026-03-28 00:00:00+00:00,2026-04-05 00:00:00+00:00,8,-3.21,-7.153,-7.513,spread_blowout
1000SATSUSDT/WLDUSDT,2026-03-28 00:00:00+00:00,2026-04-16 00:00:00+00:00,19,2.14,-39.747,-40.107,spread_blowout
SUIUSDT/WLDUSDT,2026-03-28 00:00:00+00:00,2026-04-27 00:00:00+00:00,30,2.36,-15.28,-15.64,time_stop
LINKUSDT/ONDOUSDT,2026-03-28 00:00:00+00:00,2026-04-07 00:00:00+00:00,10,-2.12,9.266,8.906,converged
COTIUSDT/SUIUSDT,2026-03-28 00:00:00+00:00,2026-04-20 00:00:00+00:00,23,2.2,-10.888,-11.248,spread_blowout
COTIUSDT/LINKUSDT,2026-03-28 00:00:00+00:00,2026-04-27 00:00:00+00:00,30,2.21,3.462,3.102,time_stop
ADAUSDT/WLDUSDT,2026-03-28 00:00:00+00:00,2026-04-05 00:00:00+00:00,8,2.68,-8.154,-8.514,spread_blowout
AAVEUSDT/ADAUSDT,2026-03-28 00:00:00+00:00,2026-04-05 00:00:00+00:00,8,-2.49,-4.843,-5.203,spread_blowout
ONDOUSDT/SUIUSDT,2026-03-28 00:00:00+00:00,2026-04-09 00:00:00+00:00,12,2.23,11.025,10.665,converged
DOGEUSDT/WLDUSDT,2026-03-28 00:00:00+00:00,2026-04-05 00:00:00+00:00,8,3.2,-7.7,-8.06,spread_blowout
AVAXUSDT/COTIUSDT,2026-03-28 00:00:00+00:00,2026-04-20 00:00:00+00:00,23,-2.04,-7.884,-8.244,spread_blowout
1000SATSUSDT/ETHUSDT,2026-03-29 00:00:00+00:00,2026-04-15 00:00:00+00:00,17,-2.02,12.29,11.93,converged
1000SATSUSDT/COTIUSDT,2026-03-29 00:00:00+00:00,2026-04-15 00:00:00+00:00,17,-2.41,19.286,18.926,converged
AAVEUSDT/ZECUSDT,2026-03-29 00:00:00+00:00,2026-04-07 00:00:00+00:00,9,-2.01,-21.812,-22.172,spread_blowout
ADAUSDT/DOGEUSDT,2026-03-29 00:00:00+00:00,2026-04-14 00:00:00+00:00,16,-2.79,-2.938,-3.298,spread_blowout
AAVEUSDT/ONDOUSDT,2026-03-29 00:00:00+00:00,2026-04-28 00:00:00+00:00,30,-3.07,-1.178,-1.538,time_stop
COTIUSDT/XRPUSDT,2026-03-30 00:00:00+00:00,2026-04-29 00:00:00+00:00,30,2.33,-1.045,-1.405,time_stop
1000SHIBUSDT/ADAUSDT,2026-03-30 00:00:00+00:00,2026-04-29 00:00:00+00:00,30,2.02,-3.425,-3.785,time_stop
ETHUSDT/XRPUSDT,2026-03-31 00:00:00+00:00,2026-04-13 00:00:00+00:00,13,2.06,-8.917,-9.277,spread_blowout
BTCUSDT/ETHUSDT,2026-03-31 00:00:00+00:00,2026-04-20 00:00:00+00:00,20,-2.14,4.118,3.758,converged
ETHUSDT/SUIUSDT,2026-03-31 00:00:00+00:00,2026-04-30 00:00:00+00:00,30,2.13,-4.437,-4.797,time_stop
1000SATSUSDT/AAVEUSDT,2026-03-31 00:00:00+00:00,2026-04-15 00:00:00+00:00,15,2.03,-11.41,-11.77,spread_blowout
ETHUSDT/SOLUSDT,2026-03-31 00:00:00+00:00,2026-04-01 00:00:00+00:00,1,3.27,-3.964,-4.324,spread_blowout
ADAUSDT/ZECUSDT,2026-03-31 00:00:00+00:00,2026-04-08 00:00:00+00:00,8,-2.43,-11.422,-11.782,spread_blowout
LINKUSDT/SOLUSDT,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,30,2.72,0.988,0.628,time_stop
COTIUSDT/SOLUSDT,2026-04-01 00:00:00+00:00,2026-04-20 00:00:00+00:00,19,2.11,-12.53,-12.89,spread_blowout
BTCUSDT/SOLUSDT,2026-04-01 00:00:00+00:00,2026-04-08 00:00:00+00:00,7,2.03,-3.158,-3.518,spread_blowout
LINKUSDT/SUIUSDT,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,30,2.11,1.096,0.736,time_stop
ADAUSDT/ONDOUSDT,2026-04-02 00:00:00+00:00,2026-05-02 00:00:00+00:00,30,-2.36,-4.291,-4.651,time_stop
ETHUSDT/SOLUSDT,2026-04-02 00:00:00+00:00,2026-04-06 00:00:00+00:00,4,3.79,-1.158,-1.518,spread_blowout
COTIUSDT/UNIUSDT,2026-04-02 00:00:00+00:00,2026-04-10 00:00:00+00:00,8,2.97,-8.188,-8.548,spread_blowout
COTIUSDT/DOGEUSDT,2026-04-02 00:00:00+00:00,2026-04-29 00:00:00+00:00,27,2.28,16.067,15.707,converged
BNBUSDT/BTCUSDT,2026-04-02 00:00:00+00:00,2026-04-08 00:00:00+00:00,6,-2.2,-4.687,-5.047,spread_blowout
AVAXUSDT/UNIUSDT,2026-04-02 00:00:00+00:00,2026-04-09 00:00:00+00:00,7,2.05,-8.752,-9.112,spread_blowout
BNBUSDT/COTIUSDT,2026-04-02 00:00:00+00:00,2026-05-02 00:00:00+00:00,30,-2.75,0.786,0.426,time_stop
ETHUSDT/UNIUSDT,2026-04-02 00:00:00+00:00,2026-04-14 00:00:00+00:00,12,2.08,-13.537,-13.897,spread_blowout
BTCUSDT/COTIUSDT,2026-04-02 00:00:00+00:00,2026-04-13 00:00:00+00:00,11,-2.09,7.886,7.526,converged
ONDOUSDT/UNIUSDT,2026-04-02 00:00:00+00:00,2026-05-02 00:00:00+00:00,30,2.24,-7.061,-7.421,time_stop
LINKUSDT/UNIUSDT,2026-04-02 00:00:00+00:00,2026-05-02 00:00:00+00:00,30,2.31,-3.659,-4.019,time_stop
